id_venda,id_cliente,id_vendedor,data_venda,forma_pagamento,status
3173,650,3,2025-08-31,Boleto,Concluída
3174,91,9,2025-07-28,Boleto,Concluída
3175,672,14,2025-07-27,Pix,Concluída
3176,960,10,2025-05-15,Boleto,Concluída
3177,266,15,2025-01-11,Transferência,Concluída
3178,355,1,2025-10-20,Boleto,Concluída
3179,616,9,2025-11-23,Transferência,Cancelada
3180,977,9,2025-05-01,Boleto,Concluída
3181,156,8,2025-07-20,Boleto,Concluída
3182,178,8,2025-09-30,Cartão,Concluída
3183,721,11,2025-10-17,Cartão,Concluída
3184,879,15,2025-03-12,Boleto,Concluída
3185,853,14,2025-10-09,Cartão,Concluída
3186,165,4,2025-07-24,Transferência,Concluída
3187,913,15,2025-04-29,Cartão,Concluída
3188,743,7,2025-07-21,Pix,Concluída
3189,489,12,2025-11-09,Boleto,Concluída
3190,35,13,2025-12-20,Cartão,Concluída
3191,974,19,2025-07-08,Pix,Concluída
3192,178,6,2025-01-14,Cartão,Concluída
3193,563,5,2025-01-27,Pix,Concluída
3194,354,9,2025-09-09,Pix,Concluída
3195,12,6,2025-06-11,Pix,Concluída
3196,947,5,2025-07-04,Cartão,Concluída
3197,665,15,2025-08-31,Pix,Concluída
3198,109,12,2025-01-26,Boleto,Concluída
3199,691,2,2025-10-05,Pix,Concluída
3200,288,4,2025-02-22,Transferência,Devolvida
3201,944,17,2025-09-08,Transferência,Concluída
3202,209,9,2025-04-28,Cartão,Concluída
3203,596,10,2025-08-13,Transferência,Concluída
3204,86,2,2025-04-29,Cartão,Concluída
3205,207,9,2025-01-06,Pix,Concluída
3206,113,3,2025-06-25,Cartão,Concluída
3207,916,4,2025-11-16,Transferência,Concluída
3208,462,9,2025-01-12,Pix,Devolvida
3209,5,14,2025-05-07,Cartão,Concluída
3210,752,11,2025-02-11,Pix,Concluída
3211,547,20,2025-04-15,Boleto,Concluída
3212,18,8,2025-12-29,Transferência,Concluída
3213,453,20,2025-07-12,Pix,Concluída
3214,27,18,2025-07-15,Cartão,Concluída
3215,262,15,2025-09-19,Cartão,Concluída
3216,24,16,2025-11-18,Pix,Devolvida
3217,98,18,2025-01-16,Boleto,Concluída
3218,455,14,2025-06-11,Pix,Concluída
3219,362,3,2025-11-01,Pix,Concluída
3220,308,10,2025-10-20,Cartão,Concluída
3221,813,2,2025-08-23,Transferência,Concluída
3222,803,18,2025-02-03,Cartão,Concluída
3223,106,19,2025-03-13,Transferência,Concluída
3224,930,20,2025-11-27,Boleto,Concluída
3225,344,17,2025-02-04,Cartão,Concluída
3226,53,6,2025-06-16,Cartão,Concluída
3227,800,15,2025-02-18,Boleto,Concluída
3228,974,18,2025-08-24,Cartão,Concluída
3229,243,8,2025-07-13,Cartão,Concluída
3230,602,14,2025-05-10,Transferência,Concluída
3231,736,2,2025-04-17,Cartão,Concluída
3232,160,3,2025-12-25,Boleto,Concluída
3233,481,19,2025-02-07,Boleto,Concluída
3234,463,4,2025-02-22,Pix,Concluída
3235,992,15,2025-06-24,Boleto,Concluída
3236,711,12,2025-02-13,Transferência,Concluída
3237,859,20,2025-12-15,Cartão,Concluída
3238,49,4,2025-02-17,Cartão,Concluída
3239,32,9,2025-07-20,Pix,Concluída
3240,206,18,2025-11-02,Cartão,Concluída
3241,558,1,2025-09-09,Transferência,Devolvida
3242,465,9,2025-10-25,Pix,Concluída
3243,826,15,2025-10-06,Pix,Concluída
3244,717,9,2025-04-01,Boleto,Concluída
3245,680,13,2025-03-01,Cartão,Devolvida
3246,797,4,2025-04-17,Cartão,Concluída
3247,882,7,2025-01-31,Transferência,Concluída
3248,958,19,2025-02-12,Cartão,Concluída
3249,272,14,2025-03-10,Boleto,Concluída
3250,893,12,2025-07-29,Pix,Concluída
3251,291,11,2025-01-02,Cartão,Concluída
3252,898,20,2025-05-06,Cartão,Concluída
3253,730,2,2025-03-26,Boleto,Concluída
3254,607,15,2025-01-24,Transferência,Concluída
3255,375,20,2025-06-29,Pix,Concluída
3256,194,2,2025-03-02,Boleto,Concluída
3257,437,16,2025-11-21,Transferência,Concluída
3258,506,6,2025-01-10,Boleto,Concluída
3259,611,10,2025-07-08,Boleto,Concluída
3260,695,11,2025-04-03,Boleto,Concluída
3261,443,8,2025-12-01,Pix,Concluída
3262,968,15,2025-10-19,Cartão,Concluída
3263,316,4,2025-06-07,Pix,Concluída
3264,138,19,2025-02-28,Cartão,Concluída
3265,103,10,2025-02-22,Cartão,Concluída
3266,454,4,2025-07-13,Cartão,Concluída
3267,503,18,2025-03-25,Transferência,Concluída
3268,674,18,2025-09-25,Pix,Concluída
3269,479,9,2025-12-25,Pix,Concluída
3270,264,11,2025-12-22,Cartão,Concluída
3271,420,10,2025-03-25,Boleto,Concluída
3272,678,10,2025-07-24,Transferência,Concluída
3273,848,10,2025-05-22,Cartão,Concluída
3274,462,17,2025-04-13,Cartão,Concluída
3275,649,20,2025-03-27,Pix,Concluída
3276,566,5,2025-11-17,Transferência,Concluída
3277,814,11,2025-10-02,Cartão,Concluída
3278,903,13,2025-01-30,Cartão,Concluída
3279,405,4,2025-11-05,Transferência,Concluída
3280,151,4,2025-05-03,Cartão,Concluída
3281,930,20,2025-12-15,Transferência,Concluída
3282,664,2,2025-09-26,Transferência,Concluída
3283,500,8,2025-08-11,Transferência,Cancelada
3284,217,16,2025-10-29,Cartão,Concluída
3285,852,15,2025-07-14,Pix,Devolvida
3286,119,15,2025-05-06,Cartão,Concluída
3287,966,1,2025-02-02,Transferência,Concluída
3288,305,9,2025-12-21,Pix,Concluída
3289,2,1,2025-10-14,Cartão,Concluída
3290,641,7,2025-01-29,Cartão,Devolvida
3291,719,12,2025-10-17,Transferência,Concluída
3292,147,17,2025-05-01,Transferência,Concluída
3293,472,18,2025-08-01,Pix,Concluída
3294,479,13,2025-12-24,Transferência,Concluída
3295,331,11,2025-08-24,Pix,Concluída
3296,516,10,2025-03-31,Pix,Concluída
3297,382,6,2025-02-28,Boleto,Concluída
3298,396,13,2025-04-30,Cartão,Concluída
3299,340,15,2025-05-27,Pix,Devolvida
3300,248,20,2025-01-02,Pix,Concluída
3301,720,16,2025-10-04,Pix,Concluída
3302,265,10,2025-07-09,Boleto,Concluída
3303,694,15,2025-02-08,Boleto,Concluída
3304,790,19,2025-05-14,Pix,Concluída
3305,182,17,2025-02-09,Pix,Concluída
3306,35,6,2025-07-19,Cartão,Concluída
3307,188,18,2025-04-05,Boleto,Concluída
3308,714,5,2025-01-30,Boleto,Concluída
3309,633,13,2025-12-04,Transferência,Concluída
3310,969,9,2025-09-29,Boleto,Concluída
3311,994,4,2025-10-12,Boleto,Concluída
3312,279,20,2025-08-07,Cartão,Concluída
3313,998,20,2025-11-13,Cartão,Concluída
3314,345,20,2025-05-08,Pix,Concluída
3315,584,12,2025-06-11,Pix,Concluída
3316,990,15,2025-03-18,Transferência,Concluída
3317,624,19,2025-01-20,Cartão,Concluída
3318,627,12,2025-07-15,Pix,Concluída
3319,137,5,2025-10-31,Boleto,Concluída
3320,524,13,2025-04-07,Cartão,Concluída
3321,690,9,2025-06-17,Cartão,Concluída
3322,407,4,2025-04-02,Boleto,Concluída
3323,834,11,2025-04-10,Transferência,Concluída
3324,784,11,2025-05-31,Transferência,Concluída
3325,883,14,2025-05-26,Cartão,Cancelada
3326,373,5,2025-08-31,Pix,Concluída
3327,166,13,2025-07-25,Pix,Cancelada
3328,206,6,2025-05-03,Boleto,Concluída
3329,293,17,2025-06-16,Cartão,Concluída
3330,1,2,2025-01-11,Cartão,Concluída
3331,354,1,2025-03-17,Boleto,Cancelada
3332,208,15,2025-06-17,Cartão,Concluída
3333,699,2,2025-03-01,Transferência,Concluída
3334,877,7,2025-02-18,Cartão,Concluída
3335,502,10,2025-02-06,Pix,Concluída
3336,592,18,2025-04-06,Transferência,Concluída
3337,640,14,2025-04-21,Boleto,Concluída
3338,923,11,2025-10-23,Cartão,Concluída
3339,500,2,2025-06-22,Boleto,Concluída
3340,2,15,2025-02-07,Transferência,Concluída
3341,980,4,2025-01-04,Boleto,Concluída
3342,530,13,2025-03-14,Cartão,Concluída
3343,477,1,2025-07-14,Transferência,Concluída
3344,590,11,2025-02-12,Boleto,Concluída
3345,458,13,2025-03-08,Cartão,Concluída
3346,714,13,2025-03-24,Boleto,Concluída
3347,242,5,2025-04-29,Pix,Concluída
3348,88,18,2025-06-11,Cartão,Concluída
3349,924,4,2025-12-21,Boleto,Concluída
3350,594,14,2025-12-23,Pix,Concluída
3351,787,10,2025-06-09,Cartão,Concluída
3352,628,12,2025-03-31,Pix,Concluída
3353,638,8,2025-03-03,Boleto,Concluída
3354,219,13,2025-03-17,Cartão,Cancelada
3355,224,15,2025-04-13,Boleto,Concluída
3356,815,13,2025-11-15,Pix,Concluída
3357,942,9,2025-12-09,Boleto,Devolvida
3358,25,11,2025-07-22,Pix,Concluída
3359,774,20,2025-07-15,Pix,Concluída
3360,904,14,2025-09-17,Pix,Concluída
3361,494,14,2025-11-09,Boleto,Concluída
3362,752,1,2025-12-21,Cartão,Concluída
3363,973,15,2025-07-07,Cartão,Concluída
3364,208,10,2025-09-18,Pix,Concluída
3365,405,7,2025-02-04,Transferência,Concluída
3366,368,10,2025-08-15,Transferência,Concluída
3367,7,15,2025-07-30,Transferência,Concluída
3368,277,7,2025-07-29,Pix,Concluída
3369,480,5,2025-01-12,Boleto,Concluída
3370,568,2,2025-08-05,Transferência,Cancelada
3371,148,3,2025-01-04,Cartão,Devolvida
3372,855,16,2025-02-22,Boleto,Concluída
3373,216,9,2025-10-17,Cartão,Concluída
3374,667,13,2025-11-24,Pix,Concluída
3375,903,16,2025-12-18,Transferência,Concluída
3376,154,7,2025-12-05,Cartão,Concluída
3377,656,7,2025-10-11,Boleto,Concluída
3378,557,7,2025-07-26,Transferência,Concluída
3379,329,8,2025-12-23,Transferência,Concluída
3380,190,17,2025-01-18,Pix,Concluída
3381,177,10,2025-11-07,Transferência,Concluída
3382,588,4,2025-02-06,Boleto,Concluída
3383,506,13,2025-06-30,Cartão,Concluída
3384,222,8,2025-06-04,Boleto,Concluída
3385,839,12,2025-12-10,Transferência,Devolvida
3386,224,8,2025-06-02,Pix,Concluída
3387,294,20,2025-04-25,Cartão,Concluída
3388,459,9,2025-05-15,Transferência,Devolvida
3389,703,2,2025-02-28,Cartão,Concluída
3390,400,3,2025-06-09,Cartão,Concluída
3391,464,9,2025-04-25,Pix,Concluída
3392,184,9,2025-07-25,Pix,Concluída
3393,893,8,2025-02-21,Boleto,Concluída
3394,453,2,2025-05-18,Cartão,Concluída
3395,497,13,2025-11-15,Pix,Concluída
3396,343,5,2025-07-20,Cartão,Concluída
3397,757,2,2025-10-19,Boleto,Concluída
3398,540,20,2025-06-20,Cartão,Concluída
3399,214,5,2025-07-13,Pix,Cancelada
3400,293,5,2025-04-07,Cartão,Concluída
3401,857,14,2025-06-22,Boleto,Concluída
3402,60,10,2025-04-04,Pix,Concluída
3403,221,16,2025-01-24,Pix,Cancelada
3404,726,12,2025-11-02,Pix,Concluída
3405,763,10,2025-06-14,Boleto,Concluída
3406,484,10,2025-11-05,Pix,Concluída
3407,422,19,2025-08-05,Boleto,Cancelada
3408,307,2,2025-05-26,Transferência,Concluída
3409,431,3,2025-12-09,Boleto,Cancelada
3410,595,7,2025-11-26,Cartão,Concluída
3411,813,17,2025-12-19,Pix,Concluída
3412,970,18,2025-04-15,Boleto,Concluída
3413,512,2,2025-03-21,Cartão,Concluída
3414,766,5,2025-06-04,Boleto,Concluída
3415,386,6,2025-08-05,Boleto,Concluída
3416,438,18,2025-08-13,Cartão,Concluída
3417,184,7,2025-01-25,Boleto,Concluída
3418,860,11,2025-03-02,Cartão,Concluída
3419,51,10,2025-09-03,Pix,Concluída
3420,221,16,2025-09-02,Pix,Concluída
3421,448,6,2025-08-28,Pix,Concluída
3422,226,10,2025-10-27,Cartão,Concluída
3423,837,1,2025-04-22,Boleto,Concluída
3424,201,8,2025-04-20,Cartão,Concluída
3425,691,19,2025-12-23,Transferência,Concluída
3426,519,8,2025-05-21,Pix,Concluída
3427,622,19,2025-08-09,Cartão,Concluída
3428,871,20,2025-08-26,Cartão,Concluída
3429,845,18,2025-07-12,Cartão,Concluída
3430,878,18,2025-02-12,Cartão,Concluída
3431,721,17,2025-05-14,Cartão,Concluída
3432,727,17,2025-06-02,Transferência,Concluída
3433,627,7,2025-11-13,Cartão,Concluída
3434,820,12,2025-11-29,Pix,Concluída
3435,940,17,2025-03-15,Transferência,Concluída
3436,659,10,2025-01-07,Boleto,Concluída
3437,219,10,2025-05-14,Transferência,Cancelada
3438,335,17,2025-10-02,Pix,Devolvida
3439,732,18,2025-08-16,Pix,Concluída
3440,320,20,2025-05-14,Cartão,Concluída
3441,517,12,2025-11-28,Pix,Concluída
3442,587,9,2025-12-03,Transferência,Concluída
3443,148,10,2025-01-20,Cartão,Concluída
3444,222,12,2025-05-14,Cartão,Concluída
3445,401,7,2025-05-29,Pix,Concluída
3446,148,7,2025-11-13,Transferência,Concluída
3447,325,15,2025-05-21,Transferência,Concluída
3448,426,10,2025-04-14,Cartão,Concluída
3449,51,6,2025-07-26,Boleto,Concluída
3450,520,19,2025-08-22,Pix,Concluída
3451,722,14,2025-03-10,Transferência,Concluída
3452,63,3,2025-04-17,Pix,Concluída
3453,231,8,2025-08-15,Transferência,Cancelada
3454,790,18,2025-10-25,Transferência,Concluída
3455,689,4,2025-01-25,Transferência,Concluída
3456,632,9,2025-08-22,Cartão,Cancelada
3457,438,16,2025-08-20,Cartão,Concluída
3458,101,3,2025-08-24,Cartão,Concluída
3459,566,1,2025-03-09,Pix,Concluída
3460,424,11,2025-02-17,Boleto,Concluída
3461,122,6,2025-07-22,Pix,Concluída
3462,900,15,2025-01-14,Boleto,Cancelada
3463,258,16,2025-02-26,Pix,Concluída
3464,184,6,2025-01-08,Cartão,Concluída
3465,649,4,2025-03-17,Pix,Cancelada
3466,268,12,2025-03-23,Boleto,Concluída
3467,574,8,2025-08-04,Boleto,Concluída
3468,631,16,2025-07-09,Transferência,Concluída
3469,307,8,2025-04-01,Boleto,Concluída
3470,554,20,2025-01-28,Transferência,Concluída
3471,984,6,2025-10-23,Pix,Concluída
3472,888,1,2025-05-10,Boleto,Concluída
3473,9,9,2025-03-10,Cartão,Concluída
3474,714,7,2025-04-25,Transferência,Concluída
3475,72,15,2025-04-08,Cartão,Concluída
3476,336,7,2025-12-29,Pix,Concluída
3477,233,6,2025-07-16,Pix,Concluída
3478,565,19,2025-03-09,Cartão,Concluída
3479,212,15,2025-01-16,Boleto,Concluída
3480,635,10,2025-04-10,Transferência,Concluída
3481,630,15,2025-12-12,Cartão,Concluída
3482,402,4,2025-03-10,Pix,Concluída
3483,484,18,2025-12-17,Transferência,Concluída
3484,850,5,2025-11-08,Pix,Concluída
3485,687,11,2025-11-17,Boleto,Concluída
3486,247,19,2025-10-08,Boleto,Concluída
3487,588,20,2025-01-10,Pix,Concluída
3488,554,10,2025-02-21,Cartão,Concluída
3489,177,16,2025-05-21,Cartão,Concluída
3490,856,11,2025-06-04,Boleto,Concluída
3491,902,1,2025-09-11,Cartão,Concluída
3492,250,6,2025-12-12,Pix,Concluída
3493,205,13,2025-02-05,Boleto,Concluída
3494,469,15,2025-06-26,Boleto,Concluída
3495,593,20,2025-01-01,Transferência,Concluída
3496,481,2,2025-11-18,Cartão,Concluída
3497,180,8,2025-03-14,Boleto,Devolvida
3498,972,5,2025-05-08,Cartão,Concluída
3499,413,20,2025-11-27,Transferência,Concluída
3500,934,15,2025-05-10,Pix,Concluída
3501,644,17,2025-12-12,Pix,Cancelada
3502,487,14,2025-01-25,Boleto,Concluída
3503,710,14,2025-06-11,Cartão,Concluída
3504,736,7,2025-02-06,Transferência,Concluída
3505,504,14,2025-02-24,Cartão,Concluída
3506,182,15,2025-06-27,Pix,Concluída
3507,193,5,2025-06-15,Transferência,Concluída
3508,364,5,2025-09-15,Transferência,Concluída
3509,74,7,2025-08-30,Boleto,Concluída
3510,860,20,2025-07-06,Boleto,Concluída
3511,808,3,2025-01-12,Transferência,Cancelada
3512,847,16,2025-01-29,Pix,Concluída
3513,45,6,2025-10-03,Cartão,Concluída
3514,759,3,2025-06-11,Cartão,Concluída
3515,478,10,2025-04-28,Cartão,Concluída
3516,359,13,2025-10-15,Pix,Concluída
3517,292,16,2025-04-27,Transferência,Concluída
3518,920,20,2025-08-07,Boleto,Concluída
3519,706,18,2025-01-12,Transferência,Concluída
3520,353,14,2025-02-12,Pix,Concluída
3521,404,20,2025-05-26,Transferência,Devolvida
3522,303,16,2025-02-25,Pix,Concluída
3523,290,9,2025-01-30,Pix,Concluída
3524,985,14,2025-09-03,Transferência,Concluída
3525,46,14,2025-08-31,Transferência,Concluída
3526,480,1,2025-02-07,Cartão,Concluída
3527,267,11,2025-07-11,Transferência,Concluída
3528,58,3,2025-09-17,Pix,Concluída
3529,947,16,2025-01-15,Transferência,Concluída
3530,272,13,2025-12-23,Cartão,Concluída
3531,983,5,2025-01-20,Transferência,Concluída
3532,22,12,2025-01-13,Transferência,Concluída
3533,273,13,2025-01-04,Cartão,Cancelada
3534,479,12,2025-07-12,Transferência,Concluída
3535,242,19,2025-04-03,Boleto,Concluída
3536,783,7,2025-03-10,Transferência,Concluída
3537,635,8,2025-09-26,Cartão,Concluída
3538,90,13,2025-12-07,Cartão,Concluída
3539,421,16,2025-04-06,Boleto,Concluída
3540,717,8,2025-09-22,Pix,Concluída
3541,619,6,2025-03-23,Boleto,Concluída
3542,285,18,2025-07-17,Cartão,Concluída
3543,566,14,2025-02-28,Pix,Concluída
3544,595,6,2025-06-11,Pix,Concluída
3545,72,15,2025-03-15,Cartão,Concluída
3546,100,1,2025-10-01,Pix,Concluída
3547,237,3,2025-04-28,Transferência,Concluída
3548,997,2,2025-06-04,Cartão,Concluída
3549,383,8,2025-10-28,Pix,Concluída
3550,643,9,2025-05-09,Boleto,Concluída
3551,688,8,2025-04-16,Boleto,Concluída
3552,977,12,2025-06-19,Pix,Concluída
3553,138,11,2025-05-09,Transferência,Concluída
3554,959,4,2025-08-07,Pix,Concluída
3555,20,16,2025-01-25,Boleto,Concluída
3556,632,1,2025-02-28,Boleto,Concluída
3557,542,16,2025-06-30,Boleto,Concluída
3558,283,14,2025-10-18,Boleto,Concluída
3559,947,19,2025-09-12,Boleto,Concluída
3560,364,12,2025-04-22,Cartão,Concluída
3561,528,7,2025-07-23,Cartão,Concluída
3562,856,18,2025-09-08,Pix,Concluída
3563,990,14,2025-11-18,Boleto,Concluída
3564,950,14,2025-12-13,Pix,Concluída
3565,124,17,2025-09-28,Transferência,Concluída
3566,418,1,2025-04-05,Boleto,Concluída
3567,874,18,2025-03-31,Pix,Concluída
3568,657,17,2025-02-14,Transferência,Concluída
3569,333,17,2025-03-21,Boleto,Concluída
3570,415,5,2025-05-01,Cartão,Concluída
3571,353,5,2025-01-27,Pix,Concluída
3572,242,12,2025-05-03,Boleto,Concluída
3573,315,19,2025-01-01,Pix,Concluída
3574,890,12,2025-11-15,Pix,Concluída
3575,257,13,2025-10-16,Boleto,Concluída
3576,165,8,2025-05-30,Pix,Concluída
3577,904,10,2025-01-13,Pix,Concluída
3578,44,19,2025-06-03,Boleto,Concluída
3579,369,15,2025-08-22,Transferência,Cancelada
3580,323,16,2025-02-20,Cartão,Concluída
3581,332,20,2025-10-20,Pix,Concluída
3582,525,10,2025-10-13,Transferência,Cancelada
3583,306,10,2025-03-20,Pix,Concluída
3584,356,1,2025-11-18,Cartão,Concluída
3585,187,15,2025-07-05,Boleto,Concluída
3586,106,4,2025-01-15,Boleto,Concluída
3587,219,1,2025-11-14,Transferência,Concluída
3588,197,14,2025-04-06,Cartão,Concluída
3589,77,2,2025-10-12,Pix,Concluída
3590,991,18,2025-01-14,Transferência,Concluída
3591,961,3,2025-08-10,Pix,Concluída
3592,897,10,2025-05-08,Boleto,Concluída
3593,790,8,2025-12-08,Boleto,Concluída
3594,373,12,2025-07-01,Boleto,Concluída
3595,478,13,2025-02-16,Cartão,Concluída
3596,888,13,2025-05-22,Pix,Concluída
3597,381,5,2025-09-09,Cartão,Concluída
3598,7,12,2025-04-29,Cartão,Concluída
3599,852,1,2025-01-13,Boleto,Concluída
3600,408,5,2025-07-11,Boleto,Concluída
3601,647,5,2025-02-09,Boleto,Concluída
3602,742,19,2025-12-10,Cartão,Concluída
3603,89,10,2025-06-29,Boleto,Concluída
3604,201,2,2025-11-05,Transferência,Concluída
3605,933,19,2025-10-07,Cartão,Concluída
3606,256,4,2025-02-12,Pix,Concluída
3607,168,7,2025-08-06,Transferência,Cancelada
3608,371,15,2025-01-10,Pix,Concluída
3609,972,8,2025-08-13,Transferência,Concluída
3610,69,14,2025-06-23,Boleto,Concluída
3611,222,14,2025-01-28,Transferência,Concluída
3612,992,6,2025-12-12,Boleto,Concluída
3613,342,9,2025-01-06,Boleto,Concluída
3614,478,20,2025-07-23,Pix,Concluída
3615,459,9,2025-12-22,Pix,Concluída
3616,954,12,2025-03-16,Boleto,Concluída
3617,657,3,2025-02-11,Transferência,Concluída
3618,997,7,2025-05-28,Transferência,Concluída
3619,278,2,2025-03-31,Transferência,Concluída
3620,582,12,2025-04-14,Transferência,Concluída
3621,133,15,2025-03-11,Transferência,Concluída
3622,706,2,2025-09-17,Cartão,Devolvida
3623,267,17,2025-03-04,Pix,Concluída
3624,440,7,2025-08-20,Pix,Concluída
3625,747,17,2025-10-03,Cartão,Concluída
3626,324,6,2025-06-03,Cartão,Concluída
3627,874,9,2025-01-19,Cartão,Concluída
3628,796,9,2025-04-07,Transferência,Concluída
3629,765,10,2025-06-26,Cartão,Concluída
3630,551,13,2025-05-11,Boleto,Concluída
3631,955,16,2025-05-30,Transferência,Concluída
3632,72,14,2025-12-09,Pix,Concluída
3633,468,13,2025-04-02,Pix,Cancelada
3634,167,14,2025-04-03,Transferência,Concluída
3635,880,17,2025-12-26,Boleto,Concluída
3636,778,15,2025-03-12,Cartão,Concluída
3637,317,9,2025-07-19,Pix,Concluída
3638,205,10,2025-12-24,Pix,Concluída
3639,846,19,2025-01-06,Pix,Concluída
3640,745,9,2025-03-15,Transferência,Concluída
3641,132,5,2025-06-11,Transferência,Concluída
3642,871,17,2025-12-28,Boleto,Concluída
3643,405,7,2025-11-06,Pix,Concluída
3644,508,13,2025-07-23,Boleto,Concluída
3645,696,10,2025-05-27,Cartão,Concluída
3646,586,17,2025-04-09,Pix,Concluída
3647,197,14,2025-07-07,Boleto,Concluída
3648,556,2,2025-09-12,Pix,Concluída
3649,600,11,2025-01-02,Pix,Concluída
3650,759,12,2025-10-20,Cartão,Devolvida
3651,662,16,2025-01-01,Cartão,Concluída
3652,124,3,2025-02-20,Transferência,Concluída
3653,204,4,2025-03-19,Cartão,Concluída
3654,683,13,2025-07-14,Transferência,Concluída
3655,233,19,2025-05-22,Pix,Concluída
3656,436,2,2025-01-15,Boleto,Concluída
3657,549,5,2025-06-22,Boleto,Concluída
3658,257,17,2025-06-10,Cartão,Concluída
3659,121,3,2025-04-03,Boleto,Concluída
3660,266,6,2025-08-16,Cartão,Concluída
3661,1000,6,2025-11-13,Cartão,Concluída
3662,819,8,2025-12-08,Transferência,Concluída
3663,721,5,2025-04-28,Pix,Concluída
3664,847,20,2025-06-09,Pix,Concluída
3665,134,15,2025-09-11,Boleto,Concluída
3666,714,1,2025-10-12,Cartão,Concluída
